row_index,user_id,page,sale_id,date,load_time
4001915,0bc282cc517843c0856bea73279aa68d,menu,,2022-05-22 12:23:33,0.066297
4001982,0bc282cc517843c0856bea73279aa68d,menu,,2022-05-22 12:24:26,0.09307
4001998,0bc282cc517843c0856bea73279aa68d,basket,,2022-05-22 12:24:37,0.061627
4002100,0bc282cc517843c0856bea73279aa68d,payment,1423147,2022-05-22 12:26:02,0.078307
4002210,6bc16227eb52471a8cc3180f32c06b0d,menu,,2022-05-22 12:27:41,0.070114
4002439,a44aff04eb0643e9be9ae61a554c51fa,basket,,2022-05-22 12:31:25,0.054001
4002443,6bc16227eb52471a8cc3180f32c06b0d,menu,,2022-05-22 12:31:29,0.06734
4002509,a44aff04eb0643e9be9ae61a554c51fa,basket,,2022-05-22 12:32:33,0.060332
4002575,ce7174f8f2c34f5baf75dfd4496876df,basket,,2022-05-22 12:33:22,0.080684
4002592,a44aff04eb0643e9be9ae61a554c51fa,basket,,2022-05-22 12:33:30,0.061023
4002632,a44aff04eb0643e9be9ae61a554c51fa,basket,,2022-05-22 12:33:58,0.065458
4002662,6bc16227eb52471a8cc3180f32c06b0d,menu,,2022-05-22 12:34:16,0.087226
4002769,a44aff04eb0643e9be9ae61a554c51fa,payment,1423213,2022-05-22 12:35:43,0.073176
4002805,ce7174f8f2c34f5baf75dfd4496876df,menu,,2022-05-22 12:36:09,0.065396
4002828,a44aff04eb0643e9be9ae61a554c51fa,menu,,2022-05-22 12:36:25,0.061189
4002831,a44aff04eb0643e9be9ae61a554c51fa,menu,,2022-05-22 12:36:28,0.067846
4002839,fe8adeab9dbc42b7b2f55cb9f351d742,menu,,2022-05-22 12:36:36,0.062524
4002903,fe8adeab9dbc42b7b2f55cb9f351d742,menu,,2022-05-22 12:37:26,0.07279
4002908,fe8adeab9dbc42b7b2f55cb9f351d742,basket,,2022-05-22 12:37:28,0.0659
4002921,fe8adeab9dbc42b7b2f55cb9f351d742,basket,,2022-05-22 12:37:36,0.086904
4003204,ed36ba4882734694bc3b7046e3df4507,menu,,2022-05-22 12:41:38,0.073166
4003241,2b8298cbcb8d4de4a7f61e65849615a9,menu,,2022-05-22 12:42:00,0.086756
4003254,fe8adeab9dbc42b7b2f55cb9f351d742,payment,1423262,2022-05-22 12:42:09,0.070274
4003294,6bc16227eb52471a8cc3180f32c06b0d,basket,,2022-05-22 12:42:34,0.078035
4003335,6bc16227eb52471a8cc3180f32c06b0d,menu,,2022-05-22 12:43:00,0.068071
4003411,2b8298cbcb8d4de4a7f61e65849615a9,menu,,2022-05-22 12:43:57,0.06804
4003435,ed36ba4882734694bc3b7046e3df4507,menu,,2022-05-22 12:44:17,0.071302
4003464,6bc16227eb52471a8cc3180f32c06b0d,payment,1423294,2022-05-22 12:44:42,0.083173
4003468,063cfcbf8512453eaceb89115039fae9,menu,,2022-05-22 12:44:46,0.080196
4003521,673a552c102c49c4871727e454f060bd,menu,,2022-05-22 12:45:46,0.078428
4003522,673a552c102c49c4871727e454f060bd,menu,,2022-05-22 12:45:47,0.048099
4003533,0dd3d8e82d604ab88aa1d097821641c8,menu,,2022-05-22 12:46:00,0.070337
4003554,2b8298cbcb8d4de4a7f61e65849615a9,menu,,2022-05-22 12:46:18,0.095325
4003628,673a552c102c49c4871727e454f060bd,menu,,2022-05-22 12:47:23,0.068427
4003751,68ee220314744067a20636abd9d84fab,menu,,2022-05-22 12:49:08,0.061611
4003807,0814f522a15447fe8724815a4b545acc,menu,,2022-05-22 12:50:00,0.072544
4003855,0814f522a15447fe8724815a4b545acc,menu,,2022-05-22 12:50:35,0.061275
4003928,c7258a808b2b443a88687e347b54c3af,menu,,2022-05-22 12:51:21,0.067898
4003987,c7258a808b2b443a88687e347b54c3af,menu,,2022-05-22 12:52:09,0.088415
4004018,063cfcbf8512453eaceb89115039fae9,menu,,2022-05-22 12:52:35,0.085393
4004047,ed36ba4882734694bc3b7046e3df4507,menu,,2022-05-22 12:52:52,0.088075
4004056,063cfcbf8512453eaceb89115039fae9,menu,,2022-05-22 12:52:58,0.07285
4004159,12d4b0a8275d4410a70b2156c359f158,menu,,2022-05-22 12:54:10,0.068131
4004183,ed36ba4882734694bc3b7046e3df4507,menu,,2022-05-22 12:54:28,0.097601
4004186,0814f522a15447fe8724815a4b545acc,basket,,2022-05-22 12:54:32,0.084305
4004264,ed36ba4882734694bc3b7046e3df4507,basket,,2022-05-22 12:55:36,0.056836
4004288,0dd3d8e82d604ab88aa1d097821641c8,menu,,2022-05-22 12:55:55,0.048294
4004314,0814f522a15447fe8724815a4b545acc,basket,,2022-05-22 12:56:12,0.050777
4004413,c7258a808b2b443a88687e347b54c3af,menu,,2022-05-22 12:57:32,0.055117
4004420,ed36ba4882734694bc3b7046e3df4507,menu,,2022-05-22 12:57:36,0.052514
4004464,673a552c102c49c4871727e454f060bd,menu,,2022-05-22 12:58:05,0
4004470,0814f522a15447fe8724815a4b545acc,menu,,2022-05-22 12:58:11,0.076796
4004473,12d4b0a8275d4410a70b2156c359f158,menu,,2022-05-22 12:58:13,0.069606
4004499,063cfcbf8512453eaceb89115039fae9,basket,,2022-05-22 12:58:29,0.08567
4004535,0814f522a15447fe8724815a4b545acc,payment,1423405,2022-05-22 12:58:55,0.072856
4004542,063cfcbf8512453eaceb89115039fae9,payment,1423409,2022-05-22 12:58:57,0.078159
4004550,673a552c102c49c4871727e454f060bd,basket,,2022-05-22 12:59:05,0.06708
4004562,2b8298cbcb8d4de4a7f61e65849615a9,basket,,2022-05-22 12:59:15,0.077012
4004584,2b8298cbcb8d4de4a7f61e65849615a9,basket,,2022-05-22 12:59:34,0.086038
4004588,0dd3d8e82d604ab88aa1d097821641c8,menu,,2022-05-22 12:59:36,0.054459
4004591,0814f522a15447fe8724815a4b545acc,menu,,2022-05-22 12:59:37,0.067214
4004621,ed36ba4882734694bc3b7046e3df4507,payment,1423417,2022-05-22 13:00:08,0.061564
4004633,673a552c102c49c4871727e454f060bd,basket,,2022-05-22 13:00:20,0.078244
4004645,673a552c102c49c4871727e454f060bd,menu,,2022-05-22 13:00:28,0.06221
4004677,2b8298cbcb8d4de4a7f61e65849615a9,payment,1423424,2022-05-22 13:00:51,0.079371
4004719,673a552c102c49c4871727e454f060bd,basket,,2022-05-22 13:01:20,0.073766
4004745,0dd3d8e82d604ab88aa1d097821641c8,basket,,2022-05-22 13:01:39,0.079159
4004756,0dd3d8e82d604ab88aa1d097821641c8,basket,,2022-05-22 13:01:51,0.059381
4004762,c7258a808b2b443a88687e347b54c3af,basket,,2022-05-22 13:01:53,0.048704
4004870,12d4b0a8275d4410a70b2156c359f158,menu,,2022-05-22 13:03:02,0.083833
4004886,c7258a808b2b443a88687e347b54c3af,menu,,2022-05-22 13:03:14,0.085716
4004909,0dd3d8e82d604ab88aa1d097821641c8,menu,,2022-05-22 13:03:32,0.088323
4004933,0dd3d8e82d604ab88aa1d097821641c8,payment,1423450,2022-05-22 13:03:53,0.087099
4004997,c7258a808b2b443a88687e347b54c3af,payment,1423455,2022-05-22 13:04:57,0.079571
4005239,68ee220314744067a20636abd9d84fab,basket,,2022-05-22 13:08:08,0.089857
4005263,1ba1ad32ddf44828ad2f0520ea32ef2b,menu,,2022-05-22 13:08:27,0.081212
4005339,1ba1ad32ddf44828ad2f0520ea32ef2b,menu,,2022-05-22 13:09:19,0.039953
4005375,12d4b0a8275d4410a70b2156c359f158,menu,,2022-05-22 13:09:41,0.067535
4005447,12d4b0a8275d4410a70b2156c359f158,menu,,2022-05-22 13:10:35,0.065327
4005494,12d4b0a8275d4410a70b2156c359f158,basket,,2022-05-22 13:11:12,0.072528
4005510,f4e503e57bde4cf28852090963889874,menu,,2022-05-22 13:11:21,0.08205
4005591,12d4b0a8275d4410a70b2156c359f158,menu,,2022-05-22 13:12:27,0.072683
4005596,f4e503e57bde4cf28852090963889874,menu,,2022-05-22 13:12:30,0.063839
4005607,12d4b0a8275d4410a70b2156c359f158,basket,,2022-05-22 13:12:42,0.044799
4005614,472eae9213d64bacb321fade64b577f9,menu,,2022-05-22 13:12:47,0.08801
4005631,12d4b0a8275d4410a70b2156c359f158,payment,1423526,2022-05-22 13:12:58,0.064203
4005644,1ba1ad32ddf44828ad2f0520ea32ef2b,menu,,2022-05-22 13:13:08,0.078349
4005827,27046aa870c548a791abac05d3bd2481,menu,,2022-05-22 13:15:03,0.098776
4005921,27046aa870c548a791abac05d3bd2481,menu,,2022-05-22 13:16:11,0.07039
4005934,1ba1ad32ddf44828ad2f0520ea32ef2b,menu,,2022-05-22 13:16:20,0.087168
4006024,f4e503e57bde4cf28852090963889874,menu,,2022-05-22 13:17:20,0.094441
4006234,472eae9213d64bacb321fade64b577f9,menu,,2022-05-22 13:19:45,0.083627
4006357,fe0722048bc5483a9b4db5c10c25a28b,menu,,2022-05-22 13:21:16,0.042076
4006504,1ba1ad32ddf44828ad2f0520ea32ef2b,basket,,2022-05-22 13:22:57,0.043734
4006531,472eae9213d64bacb321fade64b577f9,menu,,2022-05-22 13:23:14,0.056098
4006554,f4e503e57bde4cf28852090963889874,basket,,2022-05-22 13:23:32,0.075043
4006588,472eae9213d64bacb321fade64b577f9,menu,,2022-05-22 13:23:58,0.068181
4006602,472eae9213d64bacb321fade64b577f9,menu,,2022-05-22 13:24:10,0.068962
4006652,27046aa870c548a791abac05d3bd2481,menu,,2022-05-22 13:25:00,0.070596
4006678,27046aa870c548a791abac05d3bd2481,menu,,2022-05-22 13:25:19,0.071817
4006683,f4e503e57bde4cf28852090963889874,menu,,2022-05-22 13:25:21,0.076639
4006690,f4e503e57bde4cf28852090963889874,basket,,2022-05-22 13:25:25,0.091719
4006697,f4e503e57bde4cf28852090963889874,basket,,2022-05-22 13:25:30,0.032059
4006771,bf22150bfdac4c6aad662e9a26986445,menu,,2022-05-22 13:26:22,0.076741
4006807,f4e503e57bde4cf28852090963889874,payment,1423649,2022-05-22 13:26:45,0.06841
4006809,1ba1ad32ddf44828ad2f0520ea32ef2b,payment,1423650,2022-05-22 13:26:47,0.059243
4006814,472eae9213d64bacb321fade64b577f9,menu,,2022-05-22 13:26:53,0.070527
4006826,472eae9213d64bacb321fade64b577f9,menu,,2022-05-22 13:26:59,0.059111
4006828,f4e503e57bde4cf28852090963889874,menu,,2022-05-22 13:27:00,0.061219
4006842,fe0722048bc5483a9b4db5c10c25a28b,menu,,2022-05-22 13:27:11,0.07211
4006862,27046aa870c548a791abac05d3bd2481,menu,,2022-05-22 13:27:23,0.09822
4006966,80c1a54a395a4a48a2dd86e44a73243b,menu,,2022-05-22 13:28:41,0.053121
4006971,472eae9213d64bacb321fade64b577f9,basket,,2022-05-22 13:28:44,0.079805
4006999,fe0722048bc5483a9b4db5c10c25a28b,menu,,2022-05-22 13:29:00,0.077096
4007031,472eae9213d64bacb321fade64b577f9,basket,,2022-05-22 13:29:18,0.062541
4007070,c350e7c910b04ecb8e0dc211540d791d,menu,,2022-05-22 13:29:35,0.065346
4007091,27046aa870c548a791abac05d3bd2481,basket,,2022-05-22 13:29:48,0.063258
4007103,27046aa870c548a791abac05d3bd2481,basket,,2022-05-22 13:29:56,0.089727
4007115,50bf819b33bc47dab6a34dc5d6c83ae6,menu,,2022-05-22 13:29:59,0.071501
4007143,fe0722048bc5483a9b4db5c10c25a28b,menu,,2022-05-22 13:30:18,0.065915
4007160,27046aa870c548a791abac05d3bd2481,payment,1423685,2022-05-22 13:30:34,0.078096
4007322,472eae9213d64bacb321fade64b577f9,payment,1423699,2022-05-22 13:32:11,0.072604
4007400,e4dbc2692fd84003a2b9c957fb90ff93,menu,,2022-05-22 13:32:58,0.075879
4007403,e4dbc2692fd84003a2b9c957fb90ff93,menu,,2022-05-22 13:33:00,0.051627
4007489,bf22150bfdac4c6aad662e9a26986445,menu,,2022-05-22 13:34:07,0.078016
4007565,c350e7c910b04ecb8e0dc211540d791d,menu,,2022-05-22 13:35:20,0.079642
4007633,bffd1ccae96140499295cd100bb9d0c9,menu,,2022-05-22 13:36:15,0.066529
4007721,fe0722048bc5483a9b4db5c10c25a28b,basket,,2022-05-22 13:37:35,0.091247
4007723,28dadb334d53454ca431d70d8fca0446,menu,,2022-05-22 13:37:35,0.05675
4007783,c350e7c910b04ecb8e0dc211540d791d,basket,,2022-05-22 13:38:28,0.077418
4007785,bffd1ccae96140499295cd100bb9d0c9,menu,,2022-05-22 13:38:31,0.090571
4007795,c350e7c910b04ecb8e0dc211540d791d,basket,,2022-05-22 13:38:43,0.068004
4007821,28dadb334d53454ca431d70d8fca0446,menu,,2022-05-22 13:39:07,0.069713
4007841,fe0722048bc5483a9b4db5c10c25a28b,menu,,2022-05-22 13:39:27,0.058072
4007854,bffd1ccae96140499295cd100bb9d0c9,menu,,2022-05-22 13:39:37,0.062929
4007855,bffd1ccae96140499295cd100bb9d0c9,menu,,2022-05-22 13:39:38,0.059729
4007882,fe0722048bc5483a9b4db5c10c25a28b,menu,,2022-05-22 13:39:59,0.083917
4007900,fe0722048bc5483a9b4db5c10c25a28b,payment,1423778,2022-05-22 13:40:12,0.057979
4007919,e4dbc2692fd84003a2b9c957fb90ff93,menu,,2022-05-22 13:40:27,0.074175
4007996,80c1a54a395a4a48a2dd86e44a73243b,menu,,2022-05-22 13:41:23,0.070856
4008042,bffd1ccae96140499295cd100bb9d0c9,menu,,2022-05-22 13:42:05,0.069848
4008067,bffd1ccae96140499295cd100bb9d0c9,basket,,2022-05-22 13:42:27,0.079119
4008100,c350e7c910b04ecb8e0dc211540d791d,menu,,2022-05-22 13:42:48,0.065773
4008114,50bf819b33bc47dab6a34dc5d6c83ae6,menu,,2022-05-22 13:43:00,0.060153
4008232,bffd1ccae96140499295cd100bb9d0c9,basket,,2022-05-22 13:44:12,0.068006
4008249,80c1a54a395a4a48a2dd86e44a73243b,basket,,2022-05-22 13:44:22,0.073418
4008282,50bf819b33bc47dab6a34dc5d6c83ae6,basket,,2022-05-22 13:44:46,0.073251
4008325,ffa422a8702647e6b2f6d88fedf5f3e9,menu,,2022-05-22 13:45:16,0.077368
4008347,50bf819b33bc47dab6a34dc5d6c83ae6,menu,,2022-05-22 13:45:37,0.086423
4008369,ffa422a8702647e6b2f6d88fedf5f3e9,menu,,2022-05-22 13:45:56,0.071536
4008372,bffd1ccae96140499295cd100bb9d0c9,menu,,2022-05-22 13:45:59,0.104466
4008396,ffa422a8702647e6b2f6d88fedf5f3e9,menu,,2022-05-22 13:46:17,0.072503
4008404,28dadb334d53454ca431d70d8fca0446,menu,,2022-05-22 13:46:20,0.072729
4008448,bffd1ccae96140499295cd100bb9d0c9,payment,1423834,2022-05-22 13:46:49,0.073326
4008459,50bf819b33bc47dab6a34dc5d6c83ae6,payment,1423838,2022-05-22 13:46:56,0.064072
4008461,ffa422a8702647e6b2f6d88fedf5f3e9,menu,,2022-05-22 13:47:00,0.089215
4008470,80c1a54a395a4a48a2dd86e44a73243b,basket,,2022-05-22 13:47:06,0.083735
4008511,ffa422a8702647e6b2f6d88fedf5f3e9,menu,,2022-05-22 13:47:35,0.060465
4008581,80c1a54a395a4a48a2dd86e44a73243b,payment,1423849,2022-05-22 13:48:19,0.076228
4008585,ffa422a8702647e6b2f6d88fedf5f3e9,basket,,2022-05-22 13:48:21,0.08379
4008694,e4dbc2692fd84003a2b9c957fb90ff93,basket,,2022-05-22 13:49:55,0.046836
4008698,e4dbc2692fd84003a2b9c957fb90ff93,basket,,2022-05-22 13:50:01,0.073729
4008762,ffa422a8702647e6b2f6d88fedf5f3e9,basket,,2022-05-22 13:50:47,0.076344
4008818,ffa422a8702647e6b2f6d88fedf5f3e9,payment,1423883,2022-05-22 13:51:27,0.0681
4008861,e4dbc2692fd84003a2b9c957fb90ff93,menu,,2022-05-22 13:52:03,0.071943
4008862,e4dbc2692fd84003a2b9c957fb90ff93,payment,1423890,2022-05-22 13:52:05,0.06936
4008899,28dadb334d53454ca431d70d8fca0446,menu,,2022-05-22 13:52:35,0.050229
4008976,28dadb334d53454ca431d70d8fca0446,basket,,2022-05-22 13:53:42,0.079983
4009086,28dadb334d53454ca431d70d8fca0446,menu,,2022-05-22 13:55:08,0.064395
4009137,28dadb334d53454ca431d70d8fca0446,basket,,2022-05-22 13:55:43,0.061452
4009180,3c30f6d6dae34e19a63cf258ea59f10d,menu,,2022-05-22 13:56:19,0.085587
4009198,4836416c578345179efeb926e50db2be,menu,,2022-05-22 13:56:33,0.077035
4009221,b39c94ecd4e6467cb731dbcdc69d7e2a,menu,,2022-05-22 13:56:50,0.077011
4009257,28dadb334d53454ca431d70d8fca0446,payment,1423925,2022-05-22 13:57:09,0.097752
4009346,b39c94ecd4e6467cb731dbcdc69d7e2a,menu,,2022-05-22 13:58:23,0.081576
4009547,b39c94ecd4e6467cb731dbcdc69d7e2a,menu,,2022-05-22 14:00:41,0.0563
4009587,4836416c578345179efeb926e50db2be,menu,,2022-05-22 14:01:10,0.070653
4009593,4836416c578345179efeb926e50db2be,menu,,2022-05-22 14:01:12,0.070997
4009608,3c30f6d6dae34e19a63cf258ea59f10d,menu,,2022-05-22 14:01:23,0.077398
4009738,3c30f6d6dae34e19a63cf258ea59f10d,menu,,2022-05-22 14:03:07,0.091902
4009742,f01439e3fece4dacab2474b3a3fca524,menu,,2022-05-22 14:03:09,0.067309
4009792,b39c94ecd4e6467cb731dbcdc69d7e2a,menu,,2022-05-22 14:03:48,0.037703
4009797,f01439e3fece4dacab2474b3a3fca524,menu,,2022-05-22 14:03:54,0.047705
4009873,3c30f6d6dae34e19a63cf258ea59f10d,menu,,2022-05-22 14:04:53,0.057464
4009953,b39c94ecd4e6467cb731dbcdc69d7e2a,menu,,2022-05-22 14:06:01,0.08116
4010049,3c30f6d6dae34e19a63cf258ea59f10d,menu,,2022-05-22 14:07:12,0.084893
4010060,3c30f6d6dae34e19a63cf258ea59f10d,basket,,2022-05-22 14:07:23,0.052
4010082,3c30f6d6dae34e19a63cf258ea59f10d,basket,,2022-05-22 14:07:40,0.05799
4010124,3c30f6d6dae34e19a63cf258ea59f10d,payment,1424027,2022-05-22 14:08:14,0.056319
4010140,3c30f6d6dae34e19a63cf258ea59f10d,menu,,2022-05-22 14:08:26,0.068997
4010197,4836416c578345179efeb926e50db2be,basket,,2022-05-22 14:09:16,0.067784
4010235,4836416c578345179efeb926e50db2be,menu,,2022-05-22 14:09:41,0.077515
4010289,4836416c578345179efeb926e50db2be,payment,1424039,2022-05-22 14:10:19,0.075385
4010317,4836416c578345179efeb926e50db2be,menu,,2022-05-22 14:10:42,0.074736
4010351,f01439e3fece4dacab2474b3a3fca524,menu,,2022-05-22 14:11:07,0.078565
4010440,b39c94ecd4e6467cb731dbcdc69d7e2a,basket,,2022-05-22 14:12:12,0.0688
4010556,b39c94ecd4e6467cb731dbcdc69d7e2a,menu,,2022-05-22 14:13:32,0.058228
4010562,f01439e3fece4dacab2474b3a3fca524,menu,,2022-05-22 14:13:37,0.064281
4010575,ebdcdbe6d3d7466697a06b3746b89d05,menu,,2022-05-22 14:13:44,0.060164
4010586,b39c94ecd4e6467cb731dbcdc69d7e2a,basket,,2022-05-22 14:13:56,0.058678
4010647,b39c94ecd4e6467cb731dbcdc69d7e2a,menu,,2022-05-22 14:14:35,0.061791
4010681,f01439e3fece4dacab2474b3a3fca524,basket,,2022-05-22 14:15:01,0.048254
4010696,ebdcdbe6d3d7466697a06b3746b89d05,menu,,2022-05-22 14:15:16,0.076018
4010716,9ab394521a1947a3a5dbbe73790b0f28,menu,,2022-05-22 14:15:25,0.083116
4010744,b39c94ecd4e6467cb731dbcdc69d7e2a,basket,,2022-05-22 14:15:40,0.073831
4010751,f01439e3fece4dacab2474b3a3fca524,menu,,2022-05-22 14:15:49,0.083233
4010793,b39c94ecd4e6467cb731dbcdc69d7e2a,payment,1424098,2022-05-22 14:16:20,0.068458
4010816,f01439e3fece4dacab2474b3a3fca524,menu,,2022-05-22 14:16:38,0.06963
4010842,aabd171fbd18498ea95e0c376bfda406,menu,,2022-05-22 14:16:53,0.061223
4010851,b39c94ecd4e6467cb731dbcdc69d7e2a,menu,,2022-05-22 14:17:01,0.056112
4010855,f01439e3fece4dacab2474b3a3fca524,basket,,2022-05-22 14:17:05,0.06966
4010862,9ab394521a1947a3a5dbbe73790b0f28,menu,,2022-05-22 14:17:08,0.066964
4010903,aabd171fbd18498ea95e0c376bfda406,menu,,2022-05-22 14:17:33,0.048004
4010914,202e883bef34437eb5a4f607cd7d8416,menu,,2022-05-22 14:17:40,0.067088
4011022,f01439e3fece4dacab2474b3a3fca524,payment,1424118,2022-05-22 14:18:58,0.0936
4011078,ebdcdbe6d3d7466697a06b3746b89d05,menu,,2022-05-22 14:19:23,0.077858
4011091,aabd171fbd18498ea95e0c376bfda406,menu,,2022-05-22 14:19:35,0.074453
4011095,ebdcdbe6d3d7466697a06b3746b89d05,menu,,2022-05-22 14:19:39,0.077284
4011259,9ab394521a1947a3a5dbbe73790b0f28,menu,,2022-05-22 14:21:30,0.058812
4011444,202e883bef34437eb5a4f607cd7d8416,menu,,2022-05-22 14:23:24,0.058772
4011803,ebdcdbe6d3d7466697a06b3746b89d05,menu,,2022-05-22 14:27:23,0.063065
4011847,aabd171fbd18498ea95e0c376bfda406,menu,,2022-05-22 14:27:56,0.069418
4011898,9ab394521a1947a3a5dbbe73790b0f28,menu,,2022-05-22 14:28:31,0.078965
4011905,ebdcdbe6d3d7466697a06b3746b89d05,menu,,2022-05-22 14:28:34,0.069606
4011907,202e883bef34437eb5a4f607cd7d8416,menu,,2022-05-22 14:28:34,0.058475
4011984,ebdcdbe6d3d7466697a06b3746b89d05,basket,,2022-05-22 14:29:18,0.074723
4011985,ebdcdbe6d3d7466697a06b3746b89d05,basket,,2022-05-22 14:29:18,0.073211
4012015,9ab394521a1947a3a5dbbe73790b0f28,basket,,2022-05-22 14:29:39,0.064686
4012033,9ab394521a1947a3a5dbbe73790b0f28,basket,,2022-05-22 14:29:49,0.080147
4012057,aabd171fbd18498ea95e0c376bfda406,menu,,2022-05-22 14:30:05,0.060669
4012136,ebdcdbe6d3d7466697a06b3746b89d05,payment,1424240,2022-05-22 14:30:56,0.058511
4012145,f7581b0eb7334c4cb70688fcf39d7ec4,menu,,2022-05-22 14:31:04,0.07761
4012150,9ab394521a1947a3a5dbbe73790b0f28,menu,,2022-05-22 14:31:07,0.064742
4012181,9ab394521a1947a3a5dbbe73790b0f28,menu,,2022-05-22 14:31:31,0.083511
4012182,9ab394521a1947a3a5dbbe73790b0f28,payment,1424252,2022-05-22 14:31:32,0.058438
4012192,aabd171fbd18498ea95e0c376bfda406,basket,,2022-05-22 14:31:40,0.083993
4012334,202e883bef34437eb5a4f607cd7d8416,basket,,2022-05-22 14:33:39,0.071311
4012378,202e883bef34437eb5a4f607cd7d8416,menu,,2022-05-22 14:34:19,0.05735
4012411,aabd171fbd18498ea95e0c376bfda406,payment,1424282,2022-05-22 14:34:44,0.067401
4012565,202e883bef34437eb5a4f607cd7d8416,payment,1424303,2022-05-22 14:36:38,0.097574
4012588,f7581b0eb7334c4cb70688fcf39d7ec4,menu,,2022-05-22 14:36:57,0.074876
4012775,1c51aa2b95a54e2488824b15d5ca8948,menu,,2022-05-22 14:39:48,0.051722
4012822,1c51aa2b95a54e2488824b15d5ca8948,menu,,2022-05-22 14:40:21,0.070446
4012903,f7581b0eb7334c4cb70688fcf39d7ec4,menu,,2022-05-22 14:41:14,0.068703
4012917,f7581b0eb7334c4cb70688fcf39d7ec4,menu,,2022-05-22 14:41:29,0.08151
4012998,b9a6f11f14ae44f889f92c8106d0797b,menu,,2022-05-22 14:42:41,0.082442
4013126,67fa864a8a2840219cd00354c224bf86,menu,,2022-05-22 14:44:19,0.070163
4013166,f7581b0eb7334c4cb70688fcf39d7ec4,menu,,2022-05-22 14:44:55,0.078084
4013169,67fa864a8a2840219cd00354c224bf86,menu,,2022-05-22 14:44:56,0.080945
4013189,f7581b0eb7334c4cb70688fcf39d7ec4,basket,,2022-05-22 14:45:13,0.081038
4013204,b9a6f11f14ae44f889f92c8106d0797b,menu,,2022-05-22 14:45:16,0.069356
4013239,f7581b0eb7334c4cb70688fcf39d7ec4,menu,,2022-05-22 14:45:41,0.060983
4013383,67fa864a8a2840219cd00354c224bf86,menu,,2022-05-22 14:47:25,0.066169
4013420,1c51aa2b95a54e2488824b15d5ca8948,menu,,2022-05-22 14:47:58,0.062503
4013466,f7581b0eb7334c4cb70688fcf39d7ec4,menu,,2022-05-22 14:48:30,0.067673
4013483,5697f9e1d2b1441e895173e45deed2a5,menu,,2022-05-22 14:48:44,0.062071
4013499,b9a6f11f14ae44f889f92c8106d0797b,menu,,2022-05-22 14:49:00,0.065584
4013526,f7581b0eb7334c4cb70688fcf39d7ec4,basket,,2022-05-22 14:49:17,0.065333
4013528,67fa864a8a2840219cd00354c224bf86,menu,,2022-05-22 14:49:18,0.071985
4013548,1c51aa2b95a54e2488824b15d5ca8948,menu,,2022-05-22 14:49:38,0.085624
4013554,1c51aa2b95a54e2488824b15d5ca8948,menu,,2022-05-22 14:49:42,0.069449
4013575,f7581b0eb7334c4cb70688fcf39d7ec4,payment,1424408,2022-05-22 14:49:54,0.070374
4013650,1c51aa2b95a54e2488824b15d5ca8948,basket,,2022-05-22 14:50:48,0.055144
4013715,5697f9e1d2b1441e895173e45deed2a5,menu,,2022-05-22 14:51:41,0.044484
4013787,1c51aa2b95a54e2488824b15d5ca8948,basket,,2022-05-22 14:52:29,0.074029
4013976,1c51aa2b95a54e2488824b15d5ca8948,payment,1424442,2022-05-22 14:54:27,0.080444
4014111,5697f9e1d2b1441e895173e45deed2a5,menu,,2022-05-22 14:56:12,0.070566
4014184,5697f9e1d2b1441e895173e45deed2a5,menu,,2022-05-22 14:57:13,0.083223
4014319,67fa864a8a2840219cd00354c224bf86,menu,,2022-05-22 14:59:20,0.081728
4014357,5d4bff23800144e69239f96016054041,menu,,2022-05-22 14:59:50,0.090779
4014456,5697f9e1d2b1441e895173e45deed2a5,menu,,2022-05-22 15:01:08,0.063837
4014478,8d7c15c60d0b45b8a93ce522ca6d6291,menu,,2022-05-22 15:01:20,0.063162
4014526,5d4bff23800144e69239f96016054041,menu,,2022-05-22 15:01:51,0.052784
4014585,83a2a802637f491db598a8b92566999f,menu,,2022-05-22 15:02:29,0.085572
4014620,5d4bff23800144e69239f96016054041,menu,,2022-05-22 15:02:56,0.076942
4014631,67fa864a8a2840219cd00354c224bf86,basket,,2022-05-22 15:03:01,0.066573
4014643,67fa864a8a2840219cd00354c224bf86,menu,,2022-05-22 15:03:07,0.058386
4014688,5697f9e1d2b1441e895173e45deed2a5,menu,,2022-05-22 15:03:41,0.06341
4014689,67fa864a8a2840219cd00354c224bf86,payment,1424521,2022-05-22 15:03:41,0.066459
4014692,8d7c15c60d0b45b8a93ce522ca6d6291,menu,,2022-05-22 15:03:46,0.069284
4014730,5d4bff23800144e69239f96016054041,menu,,2022-05-22 15:04:12,0.080657
4014766,f751b276af06404d929b392710383304,menu,,2022-05-22 15:04:37,0.080963
4014836,f751b276af06404d929b392710383304,menu,,2022-05-22 15:05:30,0.064049
4014962,5697f9e1d2b1441e895173e45deed2a5,menu,,2022-05-22 15:06:51,0.063252
4014997,5d4bff23800144e69239f96016054041,menu,,2022-05-22 15:07:15,0
4015015,5697f9e1d2b1441e895173e45deed2a5,basket,,2022-05-22 15:07:32,0.051921
4015079,5697f9e1d2b1441e895173e45deed2a5,payment,1424571,2022-05-22 15:08:27,0.070712
4015125,f751b276af06404d929b392710383304,menu,,2022-05-22 15:09:01,0.072751
4015288,8d7c15c60d0b45b8a93ce522ca6d6291,menu,,2022-05-22 15:10:52,0.071004
4015308,8d7c15c60d0b45b8a93ce522ca6d6291,menu,,2022-05-22 15:11:01,0.052897
