index,before_drinks_n,before_drinks_price,before_pizza_n,before_pizza_price,before_total_price,during_drinks_n,during_drinks_price,during_pizza_n,during_pizza_price,during_total_price
1166,0,0,2,1260,1260,0,0,2,1440,1440
1167,0,0,3,2160,2160,0,0,3,2100,2100
1168,0,0,1,600,600,0,0,1,780,780
1169,0,0,2,1620,1620,0,0,2,1260,1260
1170,0,0,1,660,660,0,0,1,660,660
1171,0,0,2,1500,1500,1,70,2,1430,1500
1172,1,80,1,730,810,0,0,1,660,660
1173,0,0,1,600,600,1,70,1,800,870
1174,0,0,1,600,600,0,0,1,600,600
1175,0,0,1,840,840,0,0,1,840,840
1176,0,0,1,780,780,1,80,1,790,870
1177,1,80,1,670,750,0,0,1,660,660
1178,0,0,1,660,660,0,0,2,1440,1440
1179,1,70,1,800,870,1,80,1,790,870
1180,0,0,1,600,600,0,0,1,780,780
1181,1,80,1,790,870,1,80,1,670,750
1182,0,0,1,540,540,0,0,1,600,600
1183,1,90,1,720,810,0,0,1,780,780
1184,0,0,1,600,600,0,0,1,600,600
1185,1,80,3,2170,2250,0,0,3,2220,2220
1186,2,160,6,4370,4530,1,80,7,4960,5040
1187,1,80,1,610,690,0,0,1,660,660
1188,0,0,3,2040,2040,0,0,3,2040,2040
1189,1,80,1,670,750,1,70,1,650,720
1190,0,0,3,2160,2160,1,80,3,2170,2250
1191,0,0,1,780,780,0,0,1,540,540
1192,1,90,2,1350,1440,1,80,2,1300,1380
1193,0,0,1,540,540,0,0,1,540,540
1194,0,0,1,600,600,0,0,1,780,780
1195,0,0,2,1440,1440,1,80,2,1270,1350
1196,0,0,3,2040,2040,0,0,3,2040,2040
1197,1,70,2,1490,1560,0,0,2,1620,1620
1198,0,0,2,1140,1140,0,0,2,1080,1080
1199,0,0,1,840,840,0,0,1,720,720
1200,0,0,1,540,540,0,0,1,660,660
1201,0,0,1,780,780,1,80,1,730,810
1202,0,0,1,780,780,1,70,1,560,630
1203,0,0,1,720,720,0,0,1,720,720
1204,1,70,2,1280,1350,0,0,2,1320,1320
1205,0,0,1,780,780,0,0,1,720,720
1206,0,0,1,780,780,1,70,1,830,900
1207,1,80,2,1570,1650,0,0,2,1620,1620
1208,1,80,3,2110,2190,3,250,3,1850,2100
1209,0,0,1,600,600,1,80,1,670,750
1210,0,0,3,2280,2280,1,90,3,1950,2040
1211,1,80,3,2260,2340,1,80,3,1900,1980
1212,1,80,1,760,840,1,80,1,670,750
1213,1,90,2,1320,1410,1,80,2,1300,1380
1214,1,80,1,730,810,0,0,1,720,720
1215,1,70,1,800,870,0,0,1,720,720
1216,0,0,1,840,840,0,0,1,540,540
1217,2,160,3,2150,2310,0,0,3,2160,2160
1218,0,0,4,2700,2700,0,0,4,2580,2580
1219,0,0,1,540,540,0,0,1,840,840
1220,0,0,2,1320,1320,0,0,2,1500,1500
1221,1,70,1,680,750,0,0,1,720,720
1222,0,0,3,2040,2040,0,0,3,2040,2040
1223,1,70,1,740,810,0,0,1,780,780
1224,1,70,1,800,870,1,90,1,660,750
1225,1,80,1,790,870,0,0,1,540,540
1226,0,0,1,780,780,0,0,1,600,600
1227,1,90,1,780,870,0,0,1,840,840
1228,0,0,1,540,540,0,0,1,540,540
1229,0,0,2,1500,1500,0,0,2,1560,1560
1230,0,0,2,1320,1320,0,0,2,1440,1440
1231,1,80,1,790,870,1,80,1,730,810
1232,1,90,3,1890,1980,0,0,3,2220,2220
1233,0,0,1,840,840,0,0,1,780,780
1234,0,0,1,540,540,0,0,1,600,600
1235,1,80,2,1540,1620,1,80,2,1510,1590
1236,1,80,1,850,930,0,0,2,1140,1140
1237,0,0,1,780,780,1,80,1,730,810
1238,0,0,1,720,720,0,0,1,720,720
1239,0,0,1,780,780,0,0,1,780,780
1240,1,90,2,1350,1440,0,0,2,1440,1440
1241,2,150,2,1350,1500,0,0,2,1500,1500
1242,1,70,1,620,690,0,0,1,720,720
1243,0,0,1,720,720,1,80,1,730,810
1244,0,0,1,840,840,1,70,1,800,870
1245,1,80,1,820,900,0,0,1,780,780
1246,0,0,1,780,780,1,70,1,560,630
1247,1,90,2,1260,1350,0,0,2,1320,1320
1248,0,0,1,720,720,0,0,1,720,720
1249,0,0,1,720,720,0,0,1,720,720
1250,1,70,2,1520,1590,1,90,2,1500,1590
1251,1,80,2,1270,1350,1,90,2,1500,1590
1252,0,0,1,660,660,0,0,1,660,660
1253,0,0,1,660,660,0,0,1,780,780
1254,1,90,4,2580,2670,3,250,3,2180,2430
1255,0,0,1,780,780,0,0,1,720,720
1256,0,0,2,1440,1440,0,0,2,1320,1320
1257,1,70,1,620,690,0,0,1,540,540
1258,1,70,1,740,810,0,0,1,660,660
1259,1,80,2,1450,1530,1,80,2,1510,1590
1260,1,80,1,760,840,0,0,1,600,600
1261,1,80,1,790,870,0,0,1,660,660
1262,0,0,1,840,840,1,90,1,720,810
1263,0,0,2,1500,1500,0,0,2,1380,1380
1264,1,80,2,1270,1350,0,0,2,1560,1560
1265,0,0,1,660,660,0,0,1,660,660
1266,1,70,3,1910,1980,1,80,3,2110,2190
1267,0,0,1,600,600,1,70,1,620,690
1268,1,70,2,1520,1590,0,0,2,1380,1380
1269,0,0,1,780,780,0,0,1,780,780
1270,0,0,1,600,600,1,90,1,600,690
1271,2,160,3,2000,2160,0,0,3,2160,2160
1272,1,70,1,620,690,1,80,1,550,630
1273,0,0,1,660,660,1,70,1,620,690
1274,2,150,3,2280,2430,0,0,3,2400,2400
1275,2,160,5,3500,3660,0,0,5,3720,3720
1276,1,80,1,790,870,1,90,1,780,870
1277,0,0,3,1980,1980,1,90,3,2100,2190
1278,0,0,1,780,780,0,0,1,780,780
1279,0,0,2,1380,1380,1,70,2,1340,1410
1280,0,0,1,780,780,0,0,1,780,780
1281,0,0,1,780,780,0,0,1,540,540
1282,1,90,1,720,810,0,0,1,720,720
1283,0,0,1,660,660,0,0,1,720,720
1284,1,80,1,550,630,1,70,1,710,780
1285,0,0,1,660,660,0,0,1,780,780
1286,0,0,1,660,660,0,0,1,660,660
1287,0,0,2,1440,1440,0,0,2,1560,1560
1288,1,80,1,790,870,1,90,1,810,900
1289,1,80,1,790,870,0,0,1,540,540
1290,1,80,5,3640,3720,2,160,5,3620,3780
1291,1,80,2,1330,1410,1,80,2,1510,1590
1292,0,0,2,1560,1560,0,0,2,1380,1380
1293,0,0,1,780,780,0,0,1,780,780
1294,1,70,2,1550,1620,1,70,2,1580,1650
1295,1,80,1,700,780,0,0,1,540,540
1296,0,0,3,1980,1980,1,70,3,2270,2340
1297,0,0,1,660,660,0,0,1,720,720
1298,0,0,3,2220,2220,0,0,3,2040,2040
1299,0,0,2,1320,1320,1,80,2,1270,1350
1300,0,0,1,600,600,1,80,1,520,600
1301,0,0,2,1440,1440,0,0,2,1560,1560
1302,1,90,4,2880,2970,1,70,4,2900,2970
1303,1,80,1,850,930,1,80,1,850,930
1304,0,0,1,600,600,0,0,1,660,660
1305,1,90,2,1260,1350,0,0,2,1380,1380
1306,1,90,1,750,840,1,80,1,520,600
1307,2,160,4,2840,3000,0,0,4,3000,3000
1308,0,0,1,780,780,0,0,1,780,780
1309,0,0,1,780,780,0,0,1,780,780
1310,1,80,1,580,660,1,80,1,580,660
1311,0,0,2,1620,1620,1,80,2,1450,1530
1312,0,0,1,780,780,0,0,1,780,780
1313,0,0,2,1440,1440,1,70,2,1400,1470
1314,0,0,2,1440,1440,1,70,2,1520,1590
1315,0,0,1,780,780,0,0,1,780,780
1316,1,70,1,800,870,0,0,1,720,720
1317,2,180,2,1320,1500,0,0,2,1440,1440
1318,0,0,2,1140,1140,0,0,2,1140,1140
1319,1,80,1,670,750,0,0,1,780,780
1320,0,0,1,540,540,0,0,1,780,780
1321,0,0,1,600,600,0,0,1,600,600
1322,0,0,1,600,600,0,0,1,600,600
1323,0,0,1,660,660,0,0,1,720,720
1324,0,0,1,600,600,1,90,1,510,600
1325,2,160,3,2120,2280,0,0,3,2040,2040
1326,0,0,1,600,600,1,80,1,670,750
1327,0,0,2,1320,1320,0,0,2,1320,1320
1328,0,0,1,780,780,0,0,1,780,780
1329,0,0,1,600,600,0,0,1,660,660
1330,0,0,1,840,840,1,70,1,710,780
1331,0,0,1,780,780,1,90,1,750,840
1332,0,0,2,1320,1320,1,80,2,1330,1410
1333,1,70,1,800,870,1,70,1,800,870
1334,1,80,3,2020,2100,1,90,3,2130,2220
1335,0,0,1,720,720,0,0,1,720,720
1336,1,90,2,1320,1410,0,0,2,1320,1320
1337,0,0,1,780,780,0,0,1,780,780
1338,1,70,2,1190,1260,1,80,2,1270,1350
1339,1,80,1,610,690,1,80,1,610,690
1340,1,90,1,660,750,0,0,1,780,780
1341,1,90,1,690,780,0,0,1,780,780
1342,0,0,1,720,720,0,0,1,720,720
1343,1,80,2,1450,1530,0,0,2,1500,1500
1344,2,150,4,2910,3060,1,80,4,2530,2610
1345,1,70,1,740,810,1,80,1,730,810
1346,0,0,1,840,840,0,0,1,600,600
1347,0,0,1,660,660,0,0,1,780,780
1348,0,0,2,1260,1260,0,0,2,1560,1560
1349,0,0,1,660,660,0,0,1,840,840
1350,0,0,1,540,540,0,0,1,780,780
1351,1,80,1,670,750,1,90,1,780,870
1352,0,0,2,1380,1380,0,0,2,1560,1560
1353,0,0,1,840,840,0,0,1,780,780
1354,1,80,1,670,750,1,70,1,620,690
1355,1,80,5,3370,3450,1,80,5,3370,3450
1356,1,80,1,730,810,0,0,1,840,840
1357,0,0,1,720,720,1,70,1,560,630
1358,1,80,1,670,750,1,80,1,640,720
1359,0,0,1,840,840,0,0,1,720,720
1360,1,70,4,2600,2670,0,0,4,2640,2640
1361,1,70,3,2180,2250,0,0,3,1980,1980
1362,1,80,3,2290,2370,1,90,3,1890,1980
1363,1,70,1,740,810,0,0,1,540,540
1364,0,0,3,2160,2160,0,0,3,2160,2160
1365,1,90,1,720,810,1,70,1,710,780
1366,1,80,1,820,900,0,0,1,600,600
1367,1,80,2,1450,1530,1,80,2,1390,1470
1368,0,0,2,1140,1140,1,80,3,1870,1950
1369,0,0,2,1320,1320,1,80,2,1510,1590
1370,1,80,1,850,930,0,0,2,1140,1140
1371,0,0,1,660,660,1,80,1,520,600
1372,1,80,1,700,780,0,0,1,780,780
1373,0,0,3,1860,1860,0,0,3,1860,1860
1374,1,80,2,1630,1710,2,160,2,1520,1680
1375,1,80,2,1450,1530,1,70,2,1460,1530
1376,0,0,1,780,780,0,0,1,840,840
1377,0,0,4,2820,2820,1,80,4,2770,2850
1378,0,0,1,540,540,0,0,1,600,600
1379,0,0,3,2220,2220,2,150,3,2100,2250
1380,0,0,1,660,660,1,70,1,560,630
1381,0,0,1,660,660,0,0,1,720,720
1382,0,0,1,720,720,1,80,1,670,750
1383,0,0,1,540,540,1,70,1,680,750
1384,0,0,2,1200,1200,0,0,1,540,540
1385,0,0,1,600,600,0,0,1,660,660
1386,0,0,1,540,540,1,80,1,790,870
1387,0,0,2,1260,1260,0,0,2,1620,1620
1388,0,0,2,1200,1200,0,0,2,1560,1560
1389,0,0,1,780,780,1,70,1,680,750
1390,1,70,1,530,600,0,0,1,840,840
1391,1,80,1,610,690,0,0,1,780,780
1392,0,0,1,600,600,1,80,1,610,690
1393,0,0,1,660,660,1,80,1,550,630
1394,0,0,2,1140,1140,0,0,2,1620,1620
1395,1,90,2,1260,1350,0,0,2,1500,1500
1396,0,0,1,600,600,0,0,1,660,660
1397,1,90,2,1440,1530,1,80,2,1330,1410
1398,1,70,2,1280,1350,0,0,2,1500,1500
1399,0,0,1,720,720,1,90,1,510,600
1400,0,0,1,540,540,0,0,1,720,720
1401,1,80,1,730,810,1,80,1,730,810
1402,0,0,1,720,720,1,70,1,740,810
1403,1,70,2,1250,1320,1,80,2,1330,1410
1404,0,0,1,600,600,0,0,1,660,660
1405,0,0,2,1500,1500,2,180,2,1380,1560
1406,1,70,1,680,750,1,90,1,600,690
1407,0,0,2,1440,1440,2,160,2,1310,1470
1408,0,0,1,720,720,1,80,1,670,750
1409,2,180,4,2820,3000,2,160,4,2810,2970
1410,1,80,1,730,810,0,0,1,780,780
1411,0,0,4,3060,3060,2,180,4,2940,3120
1412,1,90,1,840,930,1,70,1,860,930
1413,0,0,1,720,720,0,0,1,720,720
1414,1,80,1,670,750,0,0,1,780,780
1415,1,80,3,1900,1980,1,80,3,2290,2370
1416,1,80,1,790,870,0,0,1,600,600
1417,1,90,3,2220,2310,0,0,3,2100,2100
1418,1,90,1,540,630,0,0,1,720,720
1419,0,0,6,4080,4080,3,250,5,3770,4020
1420,0,0,1,660,660,0,0,1,720,720
1421,1,70,1,620,690,0,0,1,720,720
1422,0,0,1,780,780,0,0,1,780,780
1423,1,80,1,790,870,0,0,1,780,780
1424,0,0,2,1380,1380,1,80,2,1480,1560
1425,0,0,1,600,600,0,0,1,720,720
1426,0,0,1,840,840,1,70,1,770,840
1427,0,0,1,840,840,0,0,1,720,720
1428,1,80,3,2110,2190,1,90,3,2100,2190
1429,0,0,1,600,600,0,0,1,780,780
1430,1,80,1,670,750,1,70,1,560,630
1431,3,230,5,3730,3960,2,160,5,3770,3930
1432,0,0,1,540,540,0,0,1,540,540
1433,2,150,4,2970,3120,2,150,4,3000,3150
1434,0,0,1,660,660,1,90,1,540,630
1435,1,70,2,1520,1590,1,70,2,1550,1620
1436,1,80,1,550,630,1,80,1,820,900
1437,3,250,3,1850,2100,1,80,3,2080,2160
1438,0,0,1,780,780,0,0,1,720,720
1439,0,0,1,660,660,0,0,1,600,600
1440,0,0,1,660,660,0,0,1,720,720
1441,0,0,2,1560,1560,2,160,2,1400,1560
1442,0,0,1,840,840,0,0,1,540,540
1443,0,0,2,1620,1620,1,90,2,1440,1530
1444,0,0,1,780,780,0,0,1,540,540
1445,1,80,1,550,630,1,80,1,550,630
1446,0,0,1,840,840,1,70,1,620,690
1447,0,0,2,1680,1680,0,0,2,1620,1620
1448,1,70,2,1160,1230,1,90,2,1320,1410
1449,0,0,1,780,780,1,80,1,850,930
1450,1,80,3,2350,2430,1,90,3,2400,2490
1451,0,0,2,1560,1560,2,160,2,1250,1410
1452,1,90,1,600,690,1,90,1,600,690
1453,0,0,1,720,720,0,0,1,660,660
1454,1,90,1,600,690,1,80,1,550,630
1455,0,0,1,720,720,1,80,1,610,690
1456,0,0,1,720,720,0,0,1,720,720
1457,0,0,1,660,660,0,0,1,780,780
1458,1,80,1,610,690,1,90,1,600,690
1459,0,0,1,840,840,1,80,1,790,870
1460,0,0,2,1380,1380,1,80,2,1300,1380
1461,0,0,1,600,600,0,0,1,540,540
1462,0,0,1,780,780,1,90,1,690,780
1463,1,90,2,1560,1650,0,0,2,1560,1560
1464,0,0,1,720,720,1,80,1,670,750
1465,0,0,1,600,600,1,70,1,800,870
1466,1,90,2,1140,1230,1,90,2,1380,1470
1467,0,0,1,780,780,0,0,1,780,780
1468,0,0,1,780,780,0,0,1,840,840
1469,0,0,1,540,540,0,0,1,840,840
1470,1,90,2,1350,1440,1,80,2,1450,1530
1471,0,0,1,780,780,0,0,1,540,540
1472,0,0,1,780,780,0,0,1,780,780
1473,1,80,4,3010,3090,0,0,4,3060,3060
1474,0,0,1,720,720,0,0,1,780,780
1475,0,0,1,600,600,0,0,1,540,540
1476,0,0,1,780,780,0,0,1,720,720
1477,2,180,7,5310,5490,2,150,8,5580,5730
1478,1,90,1,510,600,0,0,1,540,540
1479,2,160,5,3620,3780,1,80,5,3460,3540
1480,1,80,1,670,750,0,0,1,840,840
1481,0,0,1,720,720,0,0,1,720,720
1482,0,0,1,600,600,0,0,1,540,540
1483,1,80,2,1330,1410,1,80,2,1510,1590
1484,0,0,1,600,600,0,0,1,540,540
1485,1,80,1,610,690,1,80,1,610,690
1486,1,90,3,1980,2070,1,70,3,2000,2070
1487,1,90,1,600,690,0,0,1,600,600
1488,0,0,1,840,840,1,90,1,600,690
1489,0,0,1,780,780,0,0,1,600,600
1490,1,90,3,2040,2130,1,80,3,1900,1980
1491,0,0,2,1440,1440,1,70,2,1400,1470
1492,1,90,1,540,630,1,70,1,560,630
1493,1,90,1,780,870,1,80,1,760,840
1494,0,0,1,600,600,0,0,1,600,600
1495,0,0,1,600,600,0,0,1,540,540
1496,0,0,1,660,660,0,0,1,660,660
1497,0,0,2,1500,1500,1,80,2,1450,1530
1498,0,0,1,600,600,0,0,1,600,600
1499,0,0,1,660,660,0,0,1,540,540
1500,1,80,1,610,690,1,90,1,720,810
1501,0,0,1,840,840,1,70,1,740,810
1502,0,0,1,780,780,0,0,1,540,540
1503,1,80,3,1690,1770,0,0,3,1800,1800
1504,0,0,1,840,840,0,0,1,840,840
1505,0,0,2,1500,1500,1,70,2,1460,1530
1506,0,0,1,540,540,0,0,1,660,660
1507,1,80,2,1570,1650,0,0,2,1500,1500
1508,0,0,1,780,780,0,0,1,600,600
1509,1,80,2,1420,1500,0,0,2,1500,1500
1510,0,0,1,780,780,1,90,1,720,810
1511,1,80,3,2230,2310,1,70,3,2240,2310
1512,0,0,1,780,780,0,0,1,660,660
1513,1,70,4,3020,3090,1,80,4,2860,2940
1514,1,80,4,2860,2940,1,90,4,2730,2820
1515,0,0,1,660,660,0,0,1,660,660
1516,1,90,1,690,780,0,0,1,660,660
1517,0,0,2,1380,1380,0,0,2,1440,1440
1518,1,80,1,550,630,1,90,1,690,780
1519,0,0,2,1560,1560,0,0,2,1560,1560
1520,1,80,1,850,930,1,90,1,780,870
1521,0,0,1,540,540,1,80,1,550,630
1522,3,240,6,4260,4500,3,240,6,4260,4500
1523,0,0,1,540,540,0,0,1,780,780
1524,0,0,1,840,840,1,80,1,760,840
1525,0,0,2,1560,1560,0,0,2,1560,1560
1526,0,0,1,720,720,0,0,1,720,720
1527,1,90,3,2370,2460,2,160,4,2300,2460
1528,0,0,1,720,720,1,70,1,860,930
1529,1,80,1,820,900,0,0,1,600,600
1530,0,0,3,2100,2100,0,0,3,2100,2100
1531,0,0,2,1200,1200,1,90,2,1200,1290
1532,1,80,1,760,840,0,0,1,600,600
1533,0,0,1,600,600,0,0,1,600,600
1534,0,0,2,1260,1260,0,0,2,1320,1320
1535,0,0,1,840,840,0,0,1,660,660
1536,1,70,1,800,870,1,70,1,800,870
1537,0,0,1,600,600,0,0,1,600,600
1538,0,0,2,1620,1620,0,0,2,1560,1560
1539,0,0,1,720,720,0,0,1,720,720
1540,0,0,1,840,840,0,0,1,780,780
1541,0,0,2,1560,1560,2,160,2,1250,1410
1542,0,0,1,600,600,0,0,1,840,840
1543,0,0,1,540,540,0,0,1,540,540
1544,0,0,1,780,780,1,80,1,730,810
1545,0,0,1,660,660,0,0,1,600,600
1546,0,0,1,600,600,0,0,1,780,780
1547,0,0,2,1200,1200,0,0,2,1200,1200
1548,0,0,1,600,600,0,0,1,600,600
1549,0,0,1,780,780,1,90,1,810,900
1550,0,0,1,660,660,1,90,1,810,900
1551,0,0,1,540,540,1,80,1,730,810
1552,0,0,1,600,600,0,0,1,540,540
1553,1,90,1,720,810,1,90,1,600,690
1554,1,90,1,660,750,1,70,1,680,750
1555,0,0,1,720,720,1,70,1,770,840
1556,0,0,1,540,540,0,0,1,600,600
1557,0,0,2,1260,1260,1,70,2,1400,1470
1558,1,90,1,600,690,1,90,1,810,900
1559,0,0,2,1200,1200,0,0,2,1620,1620
1560,1,80,2,1330,1410,0,0,2,1560,1560
1561,1,80,1,610,690,0,0,1,600,600
1562,1,80,2,1300,1380,0,0,2,1200,1200
1563,0,0,2,1320,1320,0,0,2,1320,1320
1564,1,70,1,620,690,1,90,1,570,660
1565,0,0,1,720,720,0,0,1,780,780
1566,0,0,1,600,600,0,0,1,660,660
1567,0,0,1,600,600,0,0,1,660,660
1568,1,70,1,620,690,1,80,1,610,690
1569,1,80,1,610,690,1,80,1,610,690
1570,0,0,4,3000,3000,1,80,4,2800,2880
1571,0,0,1,720,720,0,0,1,780,780
1572,0,0,2,1260,1260,1,80,2,1240,1320
1573,1,80,2,1330,1410,0,0,2,1200,1200
1574,1,90,2,1320,1410,0,0,2,1560,1560
1575,1,80,2,1270,1350,0,0,2,1320,1320
1576,1,80,2,1330,1410,1,80,2,1330,1410
1577,1,90,1,660,750,0,0,1,660,660
1578,0,0,1,540,540,0,0,1,720,720
1579,1,80,3,2350,2430,1,80,3,2290,2370
1580,0,0,3,2340,2340,2,160,3,1970,2130
1581,0,0,2,1440,1440,0,0,2,1260,1260
1582,1,70,1,620,690,1,90,1,540,630
1583,0,0,1,780,780,0,0,1,600,600
1584,0,0,1,540,540,0,0,1,540,540
1585,1,80,1,610,690,0,0,1,660,660
1586,2,140,3,1930,2070,1,70,3,2210,2280
1587,0,0,1,540,540,0,0,1,600,600
1588,0,0,2,1200,1200,0,0,2,1200,1200
1589,0,0,4,2640,2640,1,90,3,2460,2550
1590,0,0,1,600,600,0,0,1,600,600
1591,0,0,1,660,660,1,70,1,620,690
1592,1,70,2,1280,1350,0,0,2,1320,1320
1593,1,80,1,550,630,0,0,1,780,780
1594,0,0,1,600,600,0,0,1,600,600
1595,0,0,3,1980,1980,0,0,3,2040,2040
1596,1,90,1,510,600,0,0,1,780,780
1597,0,0,3,2220,2220,1,90,3,2130,2220
1598,0,0,2,1680,1680,2,140,2,1480,1620
1599,1,80,2,1450,1530,1,80,2,1420,1500
1600,0,0,1,780,780,1,70,1,710,780
1601,1,90,1,600,690,1,80,1,610,690
1602,0,0,2,1380,1380,0,0,2,1440,1440
1603,1,70,1,770,840,0,0,1,720,720
1604,1,90,1,570,660,0,0,1,540,540
1605,0,0,1,780,780,0,0,1,780,780
1606,1,90,2,1530,1620,0,0,2,1620,1620
1607,0,0,1,780,780,1,80,1,700,780
1608,1,80,4,3130,3210,1,90,5,3270,3360
1609,1,80,1,670,750,1,90,1,660,750
1610,0,0,1,840,840,0,0,1,780,780
1611,1,80,1,610,690,1,80,1,670,750
1612,0,0,2,1440,1440,1,70,2,1220,1290
1613,0,0,3,2160,2160,1,90,3,2100,2190
1614,0,0,1,720,720,1,80,1,670,750
1615,0,0,1,840,840,0,0,1,660,660
1616,0,0,1,600,600,0,0,1,600,600
1617,1,80,1,610,690,1,90,1,600,690
1618,1,70,3,2090,2160,0,0,3,2160,2160
1619,1,80,1,550,630,0,0,1,600,600
1620,2,170,4,3040,3210,2,160,4,2990,3150
1621,1,90,1,720,810,0,0,1,720,720
1622,1,80,1,760,840,0,0,1,720,720
1623,1,90,3,2010,2100,1,70,3,1790,1860
1624,0,0,1,780,780,0,0,1,780,780
1625,0,0,1,780,780,0,0,1,600,600
1626,0,0,2,1380,1380,0,0,2,1380,1380
1627,1,80,2,1570,1650,1,90,2,1290,1380
1628,0,0,1,660,660,0,0,1,720,720
1629,0,0,4,3000,3000,1,80,4,2830,2910
1630,1,80,1,640,720,0,0,1,840,840
1631,0,0,1,780,780,1,80,1,730,810
1632,1,80,1,550,630,0,0,1,720,720
1633,1,80,2,1420,1500,0,0,2,1500,1500
1634,0,0,3,2340,2340,2,170,3,2080,2250
1635,1,70,1,740,810,1,80,1,700,780
1636,0,0,1,780,780,0,0,1,780,780
1637,0,0,1,600,600,0,0,1,600,600
1638,0,0,1,540,540,1,70,1,680,750
1639,0,0,1,780,780,1,80,1,760,840
1640,1,90,3,2280,2370,1,80,3,2080,2160
1641,1,90,1,780,870,0,0,1,780,780
1642,0,0,1,780,780,0,0,1,780,780
1643,1,70,4,2630,2700,0,0,4,2700,2700
1644,2,150,4,2700,2850,0,0,4,3060,3060
1645,0,0,4,2940,2940,1,80,4,2830,2910
1646,1,80,2,1330,1410,0,0,2,1440,1440
1647,2,160,7,4640,4800,3,230,6,4270,4500
1648,0,0,1,600,600,0,0,1,600,600
1649,1,80,1,670,750,0,0,1,840,840
1650,0,0,2,1380,1380,1,90,2,1320,1410
1651,1,80,2,1420,1500,0,0,2,1500,1500
1652,0,0,2,1440,1440,1,80,2,1360,1440
1653,1,80,1,820,900,1,70,1,830,900
1654,0,0,1,600,600,1,70,1,740,810
1655,0,0,1,600,600,1,80,1,520,600
1656,1,80,1,610,690,1,80,1,610,690
1657,0,0,2,1380,1380,0,0,2,1380,1380
1658,0,0,1,540,540,1,80,1,670,750
1659,0,0,1,540,540,0,0,1,540,540
1660,1,90,1,660,750,1,80,1,820,900
1661,0,0,1,540,540,0,0,1,540,540
1662,0,0,2,1320,1320,0,0,2,1560,1560
1663,0,0,3,2220,2220,1,80,3,2110,2190
1664,0,0,2,1440,1440,0,0,2,1440,1440
1665,1,80,1,610,690,0,0,1,780,780
1666,1,90,3,2100,2190,0,0,3,2160,2160
1667,0,0,1,600,600,0,0,1,780,780
1668,0,0,1,780,780,0,0,1,780,780
1669,1,90,1,540,630,0,0,1,660,660
1670,1,70,1,860,930,1,80,1,850,930
1671,1,70,2,1340,1410,0,0,2,1440,1440
1672,0,0,1,660,660,0,0,1,840,840
1673,0,0,1,660,660,1,80,1,610,690
1674,0,0,1,540,540,0,0,1,540,540
1675,0,0,1,840,840,1,80,1,610,690
1676,1,70,1,800,870,0,0,1,540,540
1677,1,80,1,790,870,0,0,1,780,780
1678,1,80,1,550,630,1,80,1,520,600
1679,0,0,1,720,720,0,0,1,540,540
1680,1,90,2,1380,1470,0,0,2,1440,1440
1681,0,0,2,1500,1500,1,90,2,1440,1530
1682,2,160,2,1400,1560,0,0,2,1560,1560
1683,0,0,1,600,600,0,0,1,600,600
1684,0,0,2,1500,1500,0,0,2,1500,1500
1685,0,0,2,1500,1500,0,0,2,1440,1440
1686,1,80,2,1390,1470,1,70,2,1250,1320
1687,1,70,1,620,690,1,80,1,610,690
1688,1,80,1,730,810,0,0,1,600,600
1689,0,0,1,780,780,0,0,1,780,780
1690,1,80,2,1570,1650,1,70,2,1490,1560
1691,0,0,1,720,720,0,0,1,720,720
1692,0,0,1,720,720,1,80,1,550,630
1693,0,0,1,720,720,0,0,1,660,660
1694,0,0,2,1200,1200,0,0,2,1440,1440
1695,1,90,2,1170,1260,0,0,2,1560,1560
1696,1,90,1,600,690,1,70,1,740,810
1697,1,70,2,1370,1440,1,80,2,1210,1290
1698,1,80,1,790,870,0,0,1,840,840
1699,0,0,3,2340,2340,0,0,3,2340,2340
1700,1,70,2,1460,1530,0,0,2,1200,1200
1701,1,80,1,730,810,0,0,1,780,780
1702,1,80,1,730,810,0,0,1,660,660
1703,0,0,1,540,540,0,0,1,840,840
1704,1,80,1,670,750,0,0,1,780,780
1705,0,0,3,2220,2220,1,90,3,2130,2220
1706,0,0,1,780,780,1,80,1,580,660
1707,0,0,2,1260,1260,1,70,2,1280,1350
1708,1,80,1,610,690,0,0,1,720,720
1709,1,90,1,600,690,1,90,1,600,690
1710,1,70,1,740,810,1,90,1,720,810
1711,0,0,1,780,780,0,0,1,660,660
1712,0,0,1,600,600,1,80,1,730,810
1713,0,0,5,3780,3780,2,170,5,3460,3630
1714,1,90,1,510,600,1,80,1,550,630
1715,0,0,1,720,720,0,0,1,720,720
1716,1,90,1,780,870,1,90,1,660,750
1717,2,170,2,1480,1650,0,0,1,720,720
1718,0,0,1,780,780,0,0,1,780,780
1719,1,80,2,1180,1260,1,90,2,1500,1590
1720,0,0,1,720,720,1,80,1,640,720
1721,0,0,1,600,600,0,0,1,600,600
1722,0,0,1,540,540,0,0,1,540,540
1723,0,0,1,840,840,1,90,1,540,630
1724,0,0,1,780,780,1,80,1,730,810
1725,0,0,1,840,840,1,70,1,770,840
1726,0,0,1,540,540,0,0,1,720,720
1727,0,0,3,1980,1980,2,160,3,2240,2400
1728,1,80,1,670,750,1,80,1,670,750
1729,0,0,7,4500,4500,1,70,7,4580,4650
1730,1,80,1,790,870,1,90,1,600,690
1731,0,0,3,2160,2160,1,80,3,2170,2250
1732,1,70,2,1460,1530,0,0,2,1500,1500
1733,1,80,1,790,870,1,80,1,790,870
