index,before_drinks_n,before_drinks_price,before_pizza_n,before_pizza_price,before_total_price,during_drinks_n,during_drinks_price,during_pizza_n,during_pizza_price,during_total_price
1167,1,80,1,640,720,1,70,1,740,810
1168,0,0,1,660,660,0,0,1,840,840
1169,0,0,1,780,780,0,0,1,660,660
1170,1,70,1,680,750,0,0,1,780,780
1171,0,0,1,780,780,0,0,1,780,780
1172,1,70,2,1340,1410,0,0,2,1380,1380
1173,0,0,1,780,780,0,0,1,780,780
1174,1,80,1,790,870,0,0,1,780,780
1175,2,150,2,1470,1620,0,0,2,1570,1570
1176,0,0,1,600,600,0,0,1,660,660
1177,1,70,1,740,810,0,0,1,780,780
1178,0,0,3,1980,1980,1,70,3,2180,2250
1179,1,80,1,850,930,0,0,2,1140,1140
1180,1,80,4,2860,2940,0,0,4,3000,3000
1181,0,0,1,660,660,0,0,1,720,720
1182,0,0,1,600,600,0,0,1,540,540
1183,1,80,1,670,750,0,0,1,840,840
1184,1,90,1,540,630,0,0,1,730,730
1185,0,0,3,1980,1980,1,90,3,2340,2430
1186,1,70,1,680,750,0,0,1,780,780
1187,1,70,4,3110,3180,2,170,4,3130,3300
1188,1,90,1,660,750,0,0,1,670,670
1189,0,0,1,780,780,1,80,1,820,900
1190,0,0,1,720,720,0,0,1,780,780
1191,2,150,2,1500,1650,1,90,2,1560,1650
1192,1,80,2,1300,1380,1,90,2,1320,1410
1193,0,0,1,540,540,0,0,1,720,720
1194,0,0,2,1380,1380,0,0,2,1480,1480
1195,0,0,1,780,780,0,0,1,840,840
1196,0,0,1,600,600,0,0,1,600,600
1197,0,0,1,600,600,0,0,1,780,780
1198,0,0,2,1320,1320,0,0,2,1510,1510
1199,0,0,2,1500,1500,0,0,2,1500,1500
1200,1,80,2,1420,1500,1,70,2,1430,1500
1201,0,0,1,720,720,1,80,1,670,750
1202,0,0,4,2820,2820,2,150,4,2760,2910
1203,0,0,2,1560,1560,0,0,2,1560,1560
1204,1,80,1,610,690,0,0,1,720,720
1205,0,0,2,1140,1140,0,0,2,1200,1200
1206,0,0,1,600,600,1,90,1,600,690
1207,1,70,3,2120,2190,1,70,3,2100,2170
1208,2,140,4,2650,2790,1,80,4,2740,2820
1209,0,0,1,660,660,1,80,1,550,630
1210,0,0,1,720,720,1,90,1,660,750
1211,0,0,2,1620,1620,1,80,2,1570,1650
1212,0,0,1,780,780,0,0,1,840,840
1213,0,0,3,2100,2100,2,160,3,2210,2370
1214,1,80,1,610,690,0,0,1,720,720
1215,0,0,1,600,600,0,0,1,840,840
1216,0,0,2,1560,1560,1,70,2,1520,1590
1217,0,0,1,720,720,0,0,1,720,720
1218,1,80,1,670,750,0,0,1,780,780
1219,1,70,1,680,750,0,0,1,720,720
1220,2,160,4,2870,3030,0,0,4,2980,2980
1221,0,0,1,780,780,0,0,1,780,780
1222,0,0,2,1320,1320,0,0,2,1320,1320
1223,1,90,2,1500,1590,0,0,2,1440,1440
1224,1,70,1,680,750,0,0,1,600,600
1225,0,0,2,1500,1500,0,0,2,1380,1380
1226,1,90,4,2640,2730,2,150,3,2400,2550
1227,0,0,1,540,540,0,0,1,840,840
1228,0,0,3,2100,2100,2,150,3,2010,2160
1229,0,0,5,3900,3900,1,80,5,3790,3870
1230,0,0,1,780,780,0,0,1,780,780
1231,1,90,1,720,810,0,0,1,790,790
1232,0,0,1,780,780,0,0,1,780,780
1233,1,80,1,520,600,0,0,1,600,600
1234,0,0,3,2340,2340,1,80,3,2210,2290
1235,0,0,1,780,780,0,0,1,600,600
1236,0,0,1,600,600,0,0,1,840,840
1237,1,80,2,1330,1410,0,0,2,1500,1500
1238,1,70,2,1460,1530,1,70,2,1460,1530
1239,1,80,1,670,750,0,0,1,730,730
1240,1,70,1,830,900,1,80,1,790,870
1241,0,0,1,600,600,0,0,1,610,610
1242,1,90,2,1380,1470,0,0,2,1390,1390
1243,0,0,2,1080,1080,1,80,1,850,930
1244,1,80,2,1480,1560,1,90,2,1320,1410
1245,1,80,2,1630,1710,1,70,2,1700,1770
1246,1,90,1,720,810,1,90,1,780,870
1247,0,0,1,600,600,0,0,1,780,780
1248,1,80,1,670,750,1,90,1,780,870
1249,0,0,1,720,720,0,0,1,840,840
1250,1,90,1,720,810,1,80,1,730,810
1251,0,0,1,840,840,0,0,1,600,600
1252,0,0,1,720,720,0,0,1,730,730
1253,0,0,1,720,720,0,0,1,540,540
1254,1,90,1,780,870,1,70,1,860,930
1255,0,0,2,1320,1320,0,0,2,1320,1320
1256,0,0,1,660,660,0,0,1,660,660
1257,1,70,2,1520,1590,0,0,2,1260,1260
1258,2,170,3,2020,2190,1,70,3,2040,2110
1259,0,0,1,780,780,0,0,1,780,780
1260,1,80,2,1450,1530,1,80,2,1510,1590
1261,1,80,1,610,690,0,0,1,660,660
1262,0,0,1,720,720,0,0,1,720,720
1263,0,0,1,660,660,0,0,1,600,600
1264,0,0,1,780,780,0,0,1,780,780
1265,1,70,1,680,750,1,70,1,740,810
1266,0,0,1,720,720,0,0,1,700,700
1267,0,0,1,660,660,0,0,1,660,660
1268,1,90,2,1320,1410,2,150,2,1320,1470
1269,1,70,1,860,930,0,0,1,850,850
1270,1,80,1,610,690,1,70,1,680,750
1271,0,0,3,1920,1920,0,0,3,2340,2340
1272,1,90,1,780,870,1,80,1,850,930
1273,0,0,1,600,600,0,0,1,780,780
1274,0,0,1,780,780,0,0,1,780,780
1275,0,0,2,1440,1440,0,0,2,1440,1440
1276,1,80,2,1480,1560,2,170,2,1240,1410
1277,0,0,1,600,600,0,0,1,780,780
1278,0,0,1,780,780,0,0,1,720,720
1279,0,0,1,660,660,0,0,1,660,660
1280,1,80,1,730,810,0,0,1,780,780
1281,0,0,1,600,600,0,0,1,780,780
1282,0,0,1,660,660,0,0,1,840,840
1283,0,0,1,720,720,0,0,1,780,780
1284,1,80,1,550,630,0,0,1,840,840
1285,0,0,1,600,600,1,90,1,780,870
1286,0,0,3,2040,2040,0,0,3,2160,2160
1287,0,0,2,1440,1440,0,0,2,1440,1440
1288,0,0,4,3180,3180,1,80,4,3140,3220
1289,1,80,3,2200,2280,0,0,3,2280,2280
1290,1,80,1,610,690,1,70,1,620,690
1291,0,0,1,780,780,0,0,1,780,780
1292,1,80,1,820,900,0,0,1,820,820
1293,0,0,1,540,540,0,0,1,540,540
1294,0,0,1,780,780,1,80,1,550,630
1295,0,0,1,840,840,0,0,1,790,790
1296,1,80,5,3370,3450,0,0,5,3370,3370
1297,0,0,2,1560,1560,0,0,2,1500,1500
1298,0,0,1,600,600,1,80,1,730,810
1299,0,0,1,600,600,0,0,1,780,780
1300,1,80,2,1390,1470,0,0,2,1480,1480
1301,0,0,1,720,720,0,0,1,600,600
1302,0,0,3,1800,1800,0,0,3,1860,1860
1303,0,0,3,2160,2160,0,0,3,1980,1980
1304,1,70,4,2870,2940,0,0,4,2820,2820
1305,1,80,7,4570,4650,0,0,8,5680,5680
1306,2,160,2,1430,1590,2,140,2,1450,1590
1307,1,80,3,2260,2340,1,90,3,2280,2370
1308,0,0,1,780,780,0,0,1,780,780
1309,1,80,1,850,930,0,0,1,840,840
1310,1,70,2,1460,1530,0,0,2,1560,1560
1311,1,80,5,3820,3900,0,0,5,3900,3900
1312,1,80,1,610,690,1,80,1,730,810
1313,1,80,2,1330,1410,0,0,2,1500,1500
1314,1,90,1,600,690,1,70,1,620,690
1315,1,90,2,1410,1500,0,0,2,1500,1500
1316,0,0,1,720,720,0,0,1,840,840
1317,0,0,1,720,720,0,0,1,720,720
1318,0,0,1,540,540,0,0,1,600,600
1319,1,80,1,670,750,0,0,1,780,780
1320,1,70,1,740,810,1,80,1,670,750
1321,0,0,1,660,660,0,0,1,780,780
1322,0,0,1,540,540,0,0,1,540,540
1323,0,0,1,840,840,0,0,1,840,840
1324,1,90,2,1140,1230,0,0,2,1380,1380
1325,1,90,1,720,810,0,0,1,840,840
1326,1,80,3,2020,2100,0,0,3,2340,2340
1327,0,0,3,1980,1980,2,170,3,2180,2350
1328,0,0,1,660,660,0,0,1,660,660
1329,0,0,2,1440,1440,2,150,2,1410,1560
1330,0,0,1,780,780,0,0,1,540,540
1331,0,0,1,660,660,0,0,1,840,840
1332,2,170,3,2350,2520,0,0,4,2520,2520
1333,0,0,2,1140,1140,0,0,2,1500,1500
1334,0,0,1,780,780,0,0,1,840,840
1335,1,80,1,730,810,0,0,1,780,780
1336,1,80,1,730,810,1,90,1,720,810
1337,0,0,4,2520,2520,1,80,3,2440,2520
1338,0,0,3,2040,2040,0,0,3,2220,2220
1339,0,0,1,720,720,0,0,1,720,720
1340,1,80,1,610,690,1,80,1,790,870
1341,0,0,1,780,780,0,0,1,780,780
1342,0,0,2,1560,1560,0,0,2,1320,1320
1343,1,90,2,1440,1530,0,0,2,1450,1450
1344,1,80,2,1390,1470,0,0,2,1200,1200
1345,0,0,1,720,720,1,70,1,770,840
1346,0,0,1,720,720,0,0,1,720,720
1347,0,0,2,1080,1080,0,0,2,1440,1440
1348,0,0,5,3660,3660,0,0,5,3780,3780
1349,1,80,2,1270,1350,1,70,2,1280,1350
1350,1,70,1,800,870,0,0,1,850,850
1351,0,0,1,600,600,0,0,1,780,780
1352,1,80,1,670,750,1,80,1,850,930
1353,1,70,1,770,840,0,0,1,840,840
1354,1,70,1,800,870,0,0,1,840,840
1355,0,0,2,1200,1200,0,0,2,1440,1440
1356,1,70,2,1430,1500,2,150,2,1470,1620
1357,0,0,2,1560,1560,0,0,2,1510,1510
1358,0,0,1,720,720,0,0,1,720,720
1359,1,70,2,1400,1470,1,80,2,1570,1650
1360,0,0,2,1500,1500,0,0,2,1440,1440
1361,1,80,1,730,810,1,80,1,730,810
1362,0,0,1,600,600,0,0,1,540,540
1363,1,90,3,2100,2190,1,70,3,1940,2010
1364,0,0,2,1320,1320,0,0,2,1440,1440
1365,1,80,1,730,810,0,0,1,840,840
1366,0,0,1,720,720,0,0,1,780,780
1367,1,80,2,1330,1410,0,0,2,1440,1440
1368,1,90,2,1440,1530,0,0,2,1560,1560
1369,0,0,1,780,780,0,0,1,840,840
1370,1,80,3,1780,1860,1,90,2,1620,1710
1371,1,90,1,690,780,0,0,1,780,780
1372,1,80,1,670,750,0,0,1,780,780
1373,0,0,1,720,720,1,90,1,630,720
1374,0,0,2,1440,1440,0,0,2,1380,1380
1375,1,90,2,1170,1260,0,0,2,1380,1380
1376,0,0,1,720,720,0,0,1,720,720
1377,0,0,2,1560,1560,0,0,2,1560,1560
1378,2,150,3,2280,2430,1,90,3,2400,2490
1379,0,0,1,840,840,0,0,1,780,780
1380,0,0,1,840,840,0,0,1,840,840
1381,0,0,1,720,720,1,90,1,780,870
1382,1,70,1,560,630,0,0,1,540,540
1383,1,70,1,620,690,1,80,1,730,810
1384,0,0,1,780,780,0,0,1,660,660
1385,0,0,4,2880,2880,0,0,4,2880,2880
1386,0,0,1,660,660,0,0,1,660,660
1387,0,0,1,780,780,0,0,1,780,780
1388,0,0,1,660,660,0,0,1,840,840
1389,1,90,1,600,690,1,90,1,600,690
1390,0,0,2,1440,1440,0,0,2,1560,1560
1391,0,0,1,840,840,0,0,1,840,840
1392,0,0,1,720,720,1,80,1,850,930
1393,0,0,1,720,720,0,0,1,600,600
1394,0,0,1,540,540,1,80,1,760,840
1395,0,0,3,2160,2160,0,0,3,2110,2110
1396,0,0,1,600,600,0,0,1,840,840
1397,0,0,2,1620,1620,0,0,2,1620,1620
1398,0,0,1,720,720,0,0,1,840,840
1399,0,0,1,540,540,0,0,1,840,840
1400,0,0,1,720,720,0,0,1,780,780
1401,1,80,3,2140,2220,1,80,3,2140,2220
1402,1,70,1,800,870,0,0,1,840,840
1403,0,0,1,780,780,0,0,1,780,780
1404,0,0,1,540,540,0,0,1,780,780
1405,0,0,3,2280,2280,0,0,3,2230,2230
1406,1,90,2,1320,1410,0,0,2,1440,1440
1407,0,0,1,840,840,0,0,1,840,840
1408,0,0,2,1680,1680,1,90,2,1620,1710
1409,0,0,2,1380,1380,1,80,2,1420,1500
1410,1,80,2,1600,1680,0,0,2,1630,1630
1411,1,80,1,730,810,0,0,1,780,780
1412,0,0,1,660,660,1,70,1,680,750
1413,0,0,1,660,660,0,0,1,660,660
1414,0,0,1,600,600,1,90,1,540,630
1415,1,80,1,550,630,1,80,1,790,870
1416,1,90,2,1530,1620,0,0,2,1540,1540
1417,0,0,1,840,840,0,0,1,840,840
1418,0,0,1,600,600,0,0,1,780,780
1419,0,0,1,780,780,1,80,1,790,870
1420,1,70,2,1460,1530,2,150,2,1380,1530
1421,0,0,3,2220,2220,1,70,3,2120,2190
1422,1,80,1,730,810,0,0,1,780,780
1423,1,80,5,3670,3750,0,0,5,3720,3720
1424,0,0,1,660,660,0,0,1,780,780
1425,1,70,1,620,690,0,0,1,660,660
1426,0,0,1,780,780,1,90,1,840,930
1427,0,0,2,1440,1440,0,0,2,1440,1440
1428,1,70,1,740,810,0,0,1,600,600
1429,0,0,1,780,780,0,0,1,780,780
1430,1,70,1,800,870,0,0,1,790,790
1431,0,0,1,540,540,0,0,1,780,780
1432,0,0,1,600,600,0,0,1,600,600
1433,0,0,1,660,660,1,80,1,670,750
1434,0,0,1,720,720,0,0,1,540,540
1435,0,0,2,1440,1440,1,80,2,1390,1470
1436,1,90,2,1380,1470,1,70,2,1340,1410
1437,1,70,3,2150,2220,2,160,3,2000,2160
1438,0,0,1,840,840,0,0,1,840,840
1439,0,0,2,1440,1440,0,0,2,1560,1560
1440,0,0,1,720,720,0,0,1,720,720
1441,0,0,1,780,780,0,0,1,780,780
1442,0,0,1,720,720,1,80,1,730,810
1443,0,0,1,660,660,1,70,1,740,810
1444,1,70,1,620,690,0,0,1,670,670
1445,0,0,2,1500,1500,0,0,2,1500,1500
1446,1,80,2,1450,1530,1,70,2,1460,1530
1447,1,80,1,760,840,0,0,1,840,840
1448,0,0,1,540,540,0,0,1,780,780
1449,0,0,1,720,720,1,90,1,720,810
1450,1,80,1,550,630,0,0,1,660,660
1451,0,0,1,780,780,1,70,1,740,810
1452,0,0,1,780,780,0,0,1,730,730
1453,2,150,4,2910,3060,1,80,4,2980,3060
1454,0,0,1,600,600,1,80,1,610,690
1455,0,0,1,720,720,0,0,1,660,660
1456,1,70,1,590,660,0,0,1,720,720
1457,0,0,3,2100,2100,0,0,3,2040,2040
1458,0,0,2,1500,1500,1,90,2,1440,1530
1459,0,0,1,660,660,0,0,1,840,840
1460,1,90,6,4200,4290,0,0,6,4440,4440
1461,0,0,1,720,720,1,80,1,730,810
1462,0,0,1,600,600,0,0,1,720,720
1463,1,70,1,560,630,1,90,1,540,630
1464,0,0,3,1920,1920,0,0,3,2220,2220
1465,1,80,4,2680,2760,1,90,4,2940,3030
1466,0,0,1,720,720,1,80,1,670,750
1467,0,0,1,720,720,0,0,1,720,720
1468,2,150,2,1320,1470,1,80,2,1600,1680
1469,0,0,3,2280,2280,1,80,3,2170,2250
1470,0,0,1,720,720,0,0,1,840,840
1471,1,70,2,1280,1350,0,0,2,1380,1380
1472,0,0,1,600,600,0,0,1,660,660
1473,1,70,4,2900,2970,1,70,4,2900,2970
1474,0,0,1,600,600,0,0,1,540,540
1475,0,0,1,840,840,0,0,1,760,760
1476,0,0,2,1440,1440,0,0,2,1260,1260
1477,1,80,1,580,660,0,0,1,580,580
1478,0,0,1,780,780,0,0,1,730,730
1479,1,90,2,1320,1410,1,90,2,1320,1410
1480,0,0,1,540,540,0,0,1,780,780
1481,0,0,1,600,600,1,80,1,760,840
1482,1,80,2,1480,1560,0,0,2,1560,1560
1483,0,0,2,1380,1380,1,80,2,1450,1530
1484,1,90,2,1380,1470,0,0,2,1560,1560
1485,1,90,6,4230,4320,0,0,6,4440,4440
1486,2,160,4,2780,2940,0,0,4,2980,2980
1487,1,80,1,700,780,1,80,1,700,780
1488,0,0,3,2100,2100,0,0,3,2140,2140
1489,1,80,1,610,690,1,70,1,770,840
1490,1,80,2,1450,1530,0,0,2,1560,1560
1491,0,0,2,1200,1200,1,90,2,1080,1170
1492,0,0,1,660,660,0,0,1,660,660
1493,0,0,3,2160,2160,1,80,3,2170,2250
1494,2,160,5,3440,3600,1,70,5,3710,3780
1495,0,0,1,780,780,0,0,1,540,540
1496,0,0,3,2100,2100,0,0,3,2280,2280
1497,0,0,1,780,780,0,0,1,780,780
1498,0,0,2,1260,1260,0,0,2,1380,1380
1499,0,0,4,2760,2760,0,0,4,2820,2820
1500,0,0,2,1260,1260,0,0,2,1450,1450
1501,1,70,1,680,750,1,80,1,670,750
1502,2,150,5,3630,3780,0,0,5,3780,3780
1503,0,0,2,1440,1440,0,0,2,1510,1510
1504,1,80,1,820,900,1,80,1,850,930
1505,0,0,2,1320,1320,1,80,2,1510,1590
1506,1,80,1,670,750,1,70,1,770,840
1507,0,0,1,780,780,0,0,1,780,780
1508,1,80,1,730,810,0,0,1,780,780
1509,1,80,2,1060,1140,1,80,1,850,930
1510,0,0,2,1320,1320,0,0,2,1320,1320
1511,0,0,1,840,840,0,0,1,660,660
1512,2,170,2,1390,1560,0,0,2,1620,1620
1513,0,0,1,780,780,0,0,1,780,780
1514,1,70,2,1340,1410,0,0,2,1560,1560
1515,0,0,2,1440,1440,0,0,2,1440,1440
1516,1,70,4,2960,3030,0,0,4,3000,3000
1517,1,80,1,670,750,0,0,1,720,720
1518,2,150,3,2190,2340,0,0,3,2400,2400
1519,0,0,1,840,840,1,70,1,710,780
1520,1,90,1,840,930,0,0,2,1140,1140
1521,1,70,1,680,750,1,80,1,550,630
1522,1,90,1,600,690,0,0,1,840,840
1523,1,80,1,550,630,0,0,1,600,600
1524,0,0,3,2040,2040,1,70,3,2000,2070
1525,0,0,1,720,720,0,0,1,720,720
1526,1,80,1,670,750,0,0,1,720,720
1527,0,0,1,660,660,0,0,1,600,600
1528,1,80,1,610,690,1,80,1,610,690
1529,1,80,2,1480,1560,0,0,2,1560,1560
1530,0,0,2,1620,1620,0,0,2,1620,1620
1531,0,0,1,840,840,0,0,1,760,760
1532,1,70,2,1340,1410,0,0,2,1450,1450
1533,0,0,3,2040,2040,1,70,3,2120,2190
1534,1,80,1,550,630,1,80,1,550,630
1535,0,0,1,780,780,0,0,1,780,780
1536,0,0,2,1560,1560,0,0,2,1380,1380
1537,1,70,2,1520,1590,1,80,2,1510,1590
1538,0,0,2,1380,1380,0,0,2,1620,1620
1539,0,0,1,720,720,0,0,1,700,700
1540,0,0,1,660,660,0,0,1,780,780
1541,2,150,5,3630,3780,0,0,5,3420,3420
1542,1,80,1,670,750,1,90,1,840,930
1543,0,0,2,1080,1080,0,0,2,1200,1200
1544,0,0,1,540,540,0,0,1,720,720
1545,0,0,1,660,660,0,0,1,720,720
1546,0,0,3,2040,2040,0,0,3,2280,2280
1547,0,0,1,600,600,0,0,1,600,600
1548,1,80,1,670,750,0,0,1,780,780
1549,1,80,1,610,690,1,70,1,620,690
1550,1,70,5,3440,3510,1,70,5,3380,3450
1551,0,0,2,1560,1560,0,0,2,1560,1560
1552,0,0,1,540,540,0,0,1,780,780
1553,0,0,1,720,720,0,0,1,780,780
1554,1,70,2,1520,1590,0,0,2,1620,1620
1555,0,0,1,780,780,0,0,1,840,840
1556,0,0,1,600,600,1,90,1,750,840
1557,0,0,2,1440,1440,1,90,2,1260,1350
1558,2,150,4,2730,2880,2,150,4,2940,3090
1559,1,90,3,1860,1950,1,80,3,1780,1860
1560,0,0,1,780,780,0,0,1,780,780
1561,1,80,8,6130,6210,1,80,9,6550,6630
1562,1,70,1,710,780,1,80,1,700,780
1563,0,0,1,600,600,1,80,1,670,750
1564,0,0,1,780,780,0,0,1,780,780
1565,0,0,1,600,600,1,80,1,580,660
1566,0,0,1,780,780,0,0,1,780,780
1567,0,0,2,1620,1620,0,0,2,1620,1620
1568,0,0,2,1440,1440,0,0,2,1260,1260
1569,0,0,1,780,780,0,0,1,780,780
1570,0,0,1,720,720,0,0,1,720,720
1571,0,0,2,1440,1440,2,170,2,1300,1470
1572,1,70,1,620,690,0,0,1,840,840
1573,1,80,1,520,600,0,0,1,660,660
1574,1,70,4,3050,3120,0,0,5,3180,3180
1575,1,80,2,1510,1590,1,70,2,1520,1590
1576,1,90,2,1470,1560,2,150,2,1410,1560
1577,2,170,3,1960,2130,1,90,3,2040,2130
1578,1,80,3,1630,1710,2,150,2,1590,1740
1579,0,0,1,780,780,0,0,1,780,780
1580,0,0,1,660,660,1,80,1,670,750
1581,0,0,5,3780,3780,1,80,5,3650,3730
1582,0,0,1,600,600,1,90,1,690,780
1583,1,80,1,790,870,0,0,1,850,850
1584,0,0,3,2400,2400,0,0,4,2520,2520
1585,0,0,4,2880,2880,3,230,4,2830,3060
1586,2,170,2,1480,1650,0,0,2,1630,1630
1587,1,80,3,1690,1770,0,0,3,1800,1800
1588,0,0,1,720,720,0,0,1,600,600
1589,0,0,1,540,540,0,0,1,840,840
1590,1,80,1,790,870,1,80,1,610,690
1591,1,80,1,850,930,0,0,2,1140,1140
1592,0,0,1,660,660,1,70,1,620,690
1593,1,70,2,1220,1290,0,0,2,1260,1260
1594,1,70,2,1640,1710,1,70,2,1640,1710
1595,0,0,1,600,600,0,0,1,600,600
1596,0,0,1,780,780,0,0,1,780,780
1597,1,70,1,830,900,1,70,1,830,900
1598,0,0,1,660,660,0,0,1,780,780
1599,1,80,3,1900,1980,0,0,3,2280,2280
1600,1,70,1,830,900,0,0,1,660,660
1601,1,70,1,770,840,0,0,1,840,840
1602,0,0,1,540,540,0,0,1,720,720
1603,1,80,4,2950,3030,1,90,4,2760,2850
1604,0,0,3,1980,1980,1,90,3,1920,2010
1605,1,80,2,1300,1380,0,0,2,1500,1500
1606,0,0,2,1080,1080,0,0,2,1140,1140
1607,0,0,1,600,600,0,0,1,720,720
1608,2,160,2,1520,1680,1,90,3,1740,1830
1609,1,70,1,680,750,0,0,1,780,780
1610,0,0,1,600,600,0,0,1,780,780
1611,0,0,2,1440,1440,2,150,2,1320,1470
1612,1,90,2,1350,1440,0,0,2,1450,1450
1613,0,0,3,1980,1980,0,0,3,2400,2400
1614,1,80,2,1600,1680,0,0,2,1630,1630
1615,2,150,3,1890,2040,2,150,3,2040,2190
1616,0,0,1,540,540,0,0,1,540,540
1617,0,0,1,540,540,0,0,1,540,540
1618,0,0,1,600,600,0,0,1,600,600
1619,0,0,1,600,600,0,0,1,610,610
1620,0,0,2,1440,1440,2,150,2,1320,1470
1621,1,80,1,610,690,0,0,1,780,780
1622,0,0,1,780,780,0,0,1,840,840
1623,1,80,1,730,810,1,80,1,730,810
1624,0,0,3,2340,2340,1,70,3,2330,2400
1625,0,0,1,720,720,0,0,1,720,720
1626,1,80,1,550,630,0,0,1,840,840
1627,1,80,1,790,870,1,90,1,750,840
1628,0,0,1,840,840,0,0,1,840,840
1629,1,80,3,2050,2130,0,0,3,2140,2140
1630,0,0,1,780,780,0,0,1,840,840
1631,0,0,4,2460,2460,0,0,3,2410,2410
1632,0,0,2,1440,1440,0,0,2,1420,1420
1633,1,90,1,840,930,0,0,2,1080,1080
1634,0,0,1,600,600,0,0,1,600,600
1635,0,0,1,780,780,0,0,1,780,780
1636,0,0,2,1320,1320,0,0,2,1270,1270
1637,0,0,1,780,780,0,0,1,780,780
1638,1,80,1,610,690,0,0,1,720,720
1639,0,0,2,1320,1320,1,70,2,1460,1530
1640,1,90,1,660,750,0,0,1,780,780
1641,1,80,1,670,750,0,0,1,780,780
1642,0,0,1,780,780,0,0,1,780,780
1643,0,0,1,720,720,0,0,1,720,720
1644,0,0,3,2340,2340,1,70,3,2220,2290
1645,1,80,1,670,750,1,80,1,850,930
1646,1,80,2,1210,1290,0,0,2,1540,1540
1647,0,0,2,1320,1320,0,0,2,1260,1260
1648,0,0,1,540,540,0,0,1,840,840
1649,0,0,1,600,600,0,0,1,600,600
1650,0,0,1,540,540,0,0,1,840,840
1651,1,70,1,680,750,0,0,1,850,850
1652,1,90,1,690,780,0,0,1,780,780
1653,0,0,1,540,540,0,0,1,720,720
1654,0,0,2,1440,1440,0,0,2,1500,1500
1655,0,0,2,1320,1320,0,0,2,1440,1440
1656,1,80,4,2830,2910,0,0,4,2940,2940
1657,0,0,1,600,600,0,0,1,840,840
1658,0,0,3,2160,2160,1,80,3,2110,2190
1659,1,80,1,610,690,0,0,1,540,540
1660,0,0,1,660,660,0,0,1,850,850
1661,1,90,1,780,870,0,0,1,720,720
1662,1,70,3,2210,2280,0,0,3,2100,2100
1663,0,0,1,660,660,0,0,1,780,780
1664,1,90,1,720,810,0,0,1,840,840
1665,1,70,1,860,930,0,0,1,780,780
1666,0,0,1,780,780,0,0,1,660,660
1667,0,0,2,1080,1080,0,0,2,1440,1440
1668,0,0,1,720,720,1,90,1,660,750
1669,1,70,1,680,750,0,0,1,670,670
1670,0,0,1,780,780,1,80,1,730,810
1671,0,0,1,540,540,0,0,1,780,780
1672,1,80,1,520,600,0,0,1,840,840
1673,1,90,3,2040,2130,0,0,3,2140,2140
1674,0,0,1,840,840,1,80,1,790,870
1675,1,80,2,1570,1650,0,0,2,1680,1680
1676,0,0,1,840,840,0,0,1,780,780
1677,0,0,1,720,720,1,70,1,710,780
1678,1,80,3,1900,1980,0,0,3,1980,1980
1679,0,0,1,600,600,0,0,1,600,600
1680,0,0,1,600,600,0,0,1,720,720
1681,0,0,1,600,600,1,70,1,620,690
1682,1,80,1,760,840,0,0,1,840,840
1683,0,0,1,720,720,0,0,1,720,720
1684,0,0,2,1560,1560,0,0,2,1560,1560
1685,1,80,1,790,870,0,0,1,820,820
1686,0,0,2,1620,1620,1,80,2,1570,1650
1687,1,80,2,1210,1290,0,0,2,1560,1560
1688,0,0,1,780,780,0,0,1,780,780
1689,0,0,2,1440,1440,0,0,2,1510,1510
1690,0,0,1,600,600,0,0,1,660,660
1691,0,0,2,1380,1380,0,0,2,1380,1380
1692,1,80,1,610,690,1,90,1,600,690
1693,1,80,2,1570,1650,0,0,2,1680,1680
1694,0,0,1,600,600,1,80,1,550,630
1695,0,0,1,540,540,0,0,1,600,600
1696,0,0,2,1500,1500,0,0,2,1450,1450
1697,0,0,1,720,720,0,0,1,780,780
1698,0,0,1,780,780,0,0,1,840,840
1699,1,80,2,1510,1590,1,70,2,1280,1350
1700,0,0,1,780,780,1,80,1,670,750
1701,1,70,1,530,600,0,0,1,840,840
1702,0,0,2,1440,1440,0,0,2,1450,1450
1703,0,0,2,1500,1500,0,0,2,1500,1500
1704,0,0,1,840,840,0,0,1,850,850
1705,1,70,2,1280,1350,0,0,2,1560,1560
1706,1,80,1,610,690,1,80,1,730,810
1707,0,0,1,780,780,0,0,1,780,780
1708,1,90,1,780,870,1,90,1,810,900
1709,0,0,1,540,540,0,0,1,840,840
1710,0,0,1,540,540,0,0,1,540,540
1711,0,0,2,1200,1200,1,80,2,1450,1530
1712,1,90,1,720,810,0,0,1,540,540
1713,0,0,1,720,720,0,0,1,720,720
1714,0,0,2,1140,1140,0,0,2,1140,1140
1715,0,0,1,600,600,0,0,1,720,720
1716,1,80,1,850,930,0,0,1,780,780
1717,1,80,2,1480,1560,0,0,2,1560,1560
1718,1,80,2,1570,1650,2,160,2,1400,1560
1719,0,0,1,660,660,0,0,1,660,660
1720,0,0,2,1440,1440,0,0,2,1620,1620
1721,0,0,1,840,840,0,0,1,540,540
1722,1,90,2,1440,1530,1,80,2,1540,1620
1723,0,0,1,720,720,1,80,1,790,870
1724,0,0,2,1440,1440,0,0,2,1560,1560
1725,0,0,1,840,840,1,80,1,820,900
1726,0,0,1,660,660,0,0,1,660,660
1727,1,70,4,2900,2970,1,90,4,2850,2940
1728,0,0,1,780,780,0,0,1,760,760
1729,1,80,1,670,750,0,0,1,780,780
1730,0,0,1,540,540,0,0,1,780,780
1731,0,0,1,720,720,0,0,1,840,840
